(((((((64:2.07,65:3.07)I63:1.987,(70:0,71:1)I62:3.056)I61:0.952,((124:1,125:0)I60:0.001,(100:1.026,101:2.026)I59:2.976)I58:1.007)I57:3.033,(((74:1.009,75:1.009)I56:1.017,(94:0.001,95:2.001)I55:3.025)I54:0.998,((88:1,89:1)I53:0.002,(82:1.053,83:3.053)I52:3.949)I51:3.021)I50:2.018)I49:5.089,((((120:0,121:0)I48:2.038,(90:1,91:0)I47:2.037)I46:0.971,((112:1,113:0)I45:0,(108:1.01,109:1.01)I44:0.99)I43:1.008)I42:3.012,(((116:0,117:0)I41:0,(104:2,105:1)I40:0)I39:0.001,((126:0.001,127:2.001)I38:1.025,(122:1,123:0)I37:3.025)I36:1.975)I35:1.02)I34:5.11)I33:5.893,(((((102:1.024,103:3.024)I32:2.995,(118:1,119:0)I31:1.019)I30:3.03,((110:1,111:0)I29:1.012,(98:0.001,99:2.001)I28:2.012)I27:3.036)I26:2.979,(((96:1.017,97:2.017)I25:5.013,(106:0,107:1)I24:1.03)I23:3.016,((72:4.083,73:3.083)I22:1.965,(68:0,69:1)I21:4.048)I20:2.998)I19:1.982)I18:3.072,((((84:0.002,85:4.002)I17:3.042,(80:1.008,81:1.008)I16:2.036)I15:0.969,((76:2.017,77:1.017)I14:0.991,(78:2.001,79:0.001)I13:1.007)I12:2.006)I11:2.06,(((86:0,87:0)I10:1.013,(114:2.001,115:0.001)I9:1.012)I8:2.989,((66:1,67:2)I7:0,(92:1.01,93:1.01)I6:0.99)I5:0.001)I4:6.072)I3:8.026)I2:0.924)I1:3.976)I0;
I0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
I1,0,0:0.01/6:0.99,0:0.01/7:0.99,0,0,0,0,0,0,0,0,0,0,0,0,0:0.01/2:0.99,0,0,0,0,0,0:0.01/6:0.99,0,0,0,0,0,0,0,0
I2,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0:0.1/9:0.9,0
I3,0,6,7,0,0,0,0,0:0.01/10:0.99,0,0:0.01/4:0.99,0:0.01/9:0.99,0:0.01/8:0.99,0:0.01/1:0.99,0:0.01/6:0.99,0,2,0,0:0.01/6:0.99,0,0,0:0.01/8:0.99,6,0,0,0,0,0,0,9,0
I4,0,6,7,0,0,0,8,10,0,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,0
I5,0,6,7,0,0,0,8,10,0,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,0
I6,0,6,7,0,0,0,8,10,0,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0:0.01/2:0.99,9,0
93,0,6,7,0,0,0,8,10,0,4,9,8,1,6,0,2,1,6,0,0,8,6,4,10,5,2,5,2,9,0
92,0,6,7,0,0,0,8,10,1,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,2,9,0
I7,0,6,7,0,0,0,8,10,0,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,0
67,0,6,7,10,0,0,8,10,0,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,9,9,0
66,0,6,7,0,0,0,8,10,0,4,9,8,1,6,5,2,0,6,0,0,8,6,4,10,5,2,5,0,9,0
I8,0,6,7,10,0,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
I9,0,6,7,10,1,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
115,0,6,7,10,1,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
114,0,6,7,10,1,0,8,10,9,4,9,8,1,6,0,2,10,6,0,5,8,6,4,10,5,2,5,0,9,10
I10,0,6,7,10,8,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
87,0,6,7,10,8,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
86,0,6,7,10,8,0,8,10,9,4,9,8,1,6,0,2,0,6,0,0,8,6,4,10,5,2,5,0,9,10
I11,0,6,7,0,0,0,0:0.01/1:0.99,10,0,4,9,8,1,6,0,2,0,6,0,0:0.01/4:0.99,8,6,0,0,0,0,0,0,9,0
I12,0,6,7,0,0,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,0,9,0
I13,0,6,7,0,0,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,4,9,0
79,0,6,7,0,0,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,4,9,0
78,0,6,7,7,5,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,4,9,0
I14,0:0.02/6:0.98,6,7,0,0,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,0,9,0
77,6,6,7,0,0,3,1,10,0,4,9,8,1,6,0,2,10,6,0,4,8,6,0,8,0,0,0,0,9,0
76,6,6,7,6,0,3,1,10,0,4,9,8,1,6,0,2,0,6,0,4,8,6,0,8,0,0,0,0,9,6
