k rep nodeID nodeDepth brlen
70 rep020 n209 9 0.08701137698962981
70 rep020 n21 9 0.262364264467491
70 rep020 n210 9 0.2876820724517809
70 rep020 n211 9 0.08004270767353637
70 rep020 n212 9 0.262364264467491
70 rep020 n213 7 0.1431008436406733
70 rep020 n214 7 0.2231435513142097
70 rep020 n215 8 0.1823215567939546
70 rep020 n216 8 0.2876820724517809
70 rep020 n217 9 0.11778303565638351
70 rep020 n218 9 0.40546510810816444
70 rep020 n219 9 0.35667494393873245
70 rep020 n22 9 0.1670540846631662
70 rep020 n220 9 0.10536051565782628
70 rep020 n221 8 0.1670540846631662
70 rep020 n222 8 0.262364264467491
70 rep020 n223 9 0.10536051565782628
70 rep020 n224 9 0.2231435513142097
70 rep020 n225 9 0.2006706954621511
70 rep020 n226 9 0.007194368726049778
70 rep020 n227 6 0.19105523676270922
70 rep020 n228 6 0.04445176257083381
70 rep020 n229 7 0.1466034741918754
70 rep020 n23 9 0.40546510810816444
70 rep020 n230 7 0.1466034741918754
70 rep020 n231 8 0.2363887780642304
70 rep020 n232 8 0.3053816495511819
70 rep020 n233 9 0.07410797215372185
70 rep020 n234 9 0.6931471805599453
70 rep020 n235 9 0.2231435513142097
70 rep020 n236 9 0.2231435513142097
70 rep020 n237 8 0.05406722127027582
70 rep020 n238 8 0.17185025692665928
70 rep020 n239 9 0.2076393647782445
70 rep020 n24 9 0.08701137698962981
70 rep020 n240 9 0.13353139262452263
70 rep020 n241 9 0.05715841383994864
70 rep020 n242 9 0.1823215567939546
70 rep020 n243 7 0.17185025692665928
70 rep020 n244 7 0.17185025692665928
70 rep020 n245 8 0.13353139262452263
70 rep020 n246 8 0.06453852113757118
70 rep020 n247 9 0.1431008436406733
70 rep020 n248 9 0.5108256237659907
70 rep020 n249 9 0.3364722366212129
70 rep020 n25 7 0.2876820724517809
70 rep020 n250 9 0.2411620568168881
70 rep020 n251 8 0.06453852113757118
70 rep020 n252 8 0.2076393647782445
70 rep020 n253 9 0.1670540846631662
70 rep020 n254 9 0.48550781578170077
70 rep020 n255 9 0.3101549283038396
70 rep020 n256 9 0.007194368726049778
70 rep020 n257 3 0.17185025692665928
70 rep020 n258 3 0.2363887780642304
70 rep020 n259 4 0.06899287148695143
70 rep020 n26 7 0.2076393647782445
70 rep020 n260 4 0.1431008436406733
70 rep020 n261 5 0.08004270767353637
70 rep020 n262 5 0.42488319396526597
70 rep020 n263 6 0.060624621816434854
70 rep020 n264 6 0.2682639865946794
70 rep020 n265 7 0.1670540846631662
70 rep020 n266 7 0.1670540846631662
70 rep020 n267 8 0.0953101798043249
70 rep020 n268 8 0.0953101798043249
70 rep020 n269 9 0.2231435513142097
70 rep020 n27 8 0.08004270767353637
70 rep020 n270 9 0.10536051565782628
70 rep020 n271 9 0.10536051565782628
70 rep020 n272 9 0.35667494393873245
70 rep020 n273 8 0.007194368726049778
70 rep020 n274 8 0.2006706954621511
70 rep020 n275 9 0.11778303565638351
70 rep020 n276 9 0.40546510810816444
70 rep020 n277 9 0.45198512374305727
70 rep020 n278 9 0.0953101798043249
70 rep020 n279 7 0.06453852113757118
70 rep020 n28 8 0.1670540846631662
70 rep020 n280 7 0.13353139262452263
70 rep020 n281 8 0.15415067982725836
70 rep020 n282 8 0.15415067982725836
70 rep020 n283 9 0.40546510810816444
70 rep020 n284 9 0.40546510810816444
70 rep020 n285 9 0.08701137698962981
70 rep020 n286 9 0.08701137698962981
70 rep020 n287 8 0.1431008436406733
70 rep020 n288 8 0.06899287148695143
70 rep020 n289 9 0.2411620568168881
70 rep020 n29 9 0.007194368726049778
70 rep020 n290 9 0.15415067982725836
70 rep020 n291 9 0.48550781578170077
70 rep020 n292 9 0.262364264467491
70 rep020 n293 6 0.2876820724517809
70 rep020 n294 6 0.2336148511815052
70 rep020 n295 7 0.17185025692665928
70 rep020 n296 7 0.11122563511022437
70 rep020 n297 8 0.060624621816434854
70 rep020 n298 8 0.2682639865946794
70 rep020 n299 9 0.262364264467491
70 rep020 n3 3 0.14107859825990549
70 rep020 n30 9 0.007194368726049778
70 rep020 n300 9 0.1670540846631662
70 rep020 n301 9 0.13353139262452263
70 rep020 n302 9 0.2076393647782445
70 rep020 n303 8 0.2076393647782445
70 rep020 n304 8 0.13353139262452263
70 rep020 n305 9 0.2411620568168881
70 rep020 n306 9 0.007194368726049778
70 rep020 n307 9 0.08004270767353637
70 rep020 n308 9 0.1670540846631662
70 rep020 n309 7 0.25131442828090605
70 rep020 n31 9 0.1823215567939546
70 rep020 n310 7 0.325422400434628
70 rep020 n311 8 0.262364264467491
70 rep020 n312 8 0.48550781578170077
70 rep020 n313 9 0.2876820724517809
70 rep020 n314 9 0.007194368726049778
70 rep020 n315 9 0.2231435513142097
70 rep020 n316 9 0.2231435513142097
70 rep020 n317 8 0.2411620568168881
70 rep020 n318 8 0.3364722366212129
70 rep020 n319 9 0.10536051565782628
70 rep020 n32 9 0.1823215567939546
70 rep020 n320 9 0.10536051565782628
70 rep020 n321 9 0.6061358035703156
70 rep020 n322 9 0.45198512374305727
70 rep020 n323 5 0.11332868530700312
70 rep020 n324 5 0.19671029424605427
70 rep020 n325 6 0.24512245803298496
70 rep020 n326 6 0.19105523676270922
70 rep020 n327 7 0.05406722127027582
70 rep020 n328 7 0.3053816495511819
70 rep020 n329 8 0.15415067982725836
70 rep020 n33 8 0.08701137698962981
70 rep020 n330 8 0.2411620568168881
70 rep020 n331 9 0.3184537311185346
70 rep020 n332 9 0.0953101798043249
70 rep020 n333 9 0.40546510810816444
70 rep020 n334 9 0.2876820724517809
70 rep020 n335 8 0.1823215567939546
70 rep020 n336 8 0.1823215567939546
70 rep020 n337 9 0.3101549283038396
70 rep020 n338 9 0.06899287148695143
70 rep020 n339 9 0.3101549283038396
70 rep020 n34 8 0.40546510810816444
70 rep020 n340 9 0.1431008436406733
70 rep020 n341 7 0.25131442828090605
70 rep020 n342 7 0.11778303565638351
70 rep020 n343 8 0.13353139262452263
70 rep020 n344 8 0.2076393647782445
70 rep020 n345 9 0.3677247801253174
70 rep020 n346 9 0.007194368726049778
70 rep020 n347 9 0.007194368726049778
70 rep020 n348 9 0.3364722366212129
70 rep020 n349 8 0.4418327522790392
70 rep020 n35 9 0.007194368726049778
70 rep020 n350 8 0.2411620568168881
70 rep020 n351 9 0.3184537311185346
70 rep020 n352 9 0.3184537311185346
70 rep020 n353 9 0.40546510810816444
70 rep020 n354 9 0.11778303565638351
70 rep020 n355 6 0.4462871026284195
70 rep020 n356 6 0.2231435513142097
70 rep020 n357 7 0.05129329438755058
70 rep020 n358 7 0.10536051565782628
70 rep020 n359 8 0.49247648509779407
70 rep020 n36 9 0.13353139262452263
70 rep020 n360 8 0.1823215567939546
70 rep020 n361 9 0.06899287148695143
70 rep020 n362 9 0.2231435513142097
70 rep020 n363 9 0.007194368726049778
70 rep020 n364 9 0.2006706954621511
70 rep020 n365 8 0.2363887780642304
70 rep020 n366 8 0.17185025692665928
70 rep020 n367 9 0.2876820724517809
70 rep020 n368 9 0.2076393647782445
70 rep020 n369 9 0.2231435513142097
70 rep020 n37 9 0.2006706954621511
70 rep020 n370 9 0.2231435513142097
70 rep020 n371 7 0.3746934494414107
70 rep020 n372 7 0.3746934494414107
70 rep020 n373 8 0.0953101798043249
70 rep020 n374 8 0.2006706954621511
70 rep020 n375 9 0.40546510810816444
70 rep020 n376 9 0.11778303565638351
70 rep020 n377 9 0.2231435513142097
70 rep020 n378 9 0.35667494393873245
70 rep020 n379 8 0.2006706954621511
70 rep020 n38 9 0.007194368726049778
70 rep020 n380 8 0.0953101798043249
70 rep020 n381 9 0.007194368726049778
70 rep020 n382 9 0.007194368726049778
70 rep020 n383 9 0.11778303565638351
70 rep020 n384 9 0.11778303565638351
70 rep020 n385 4 0.13353139262452263
70 rep020 n386 4 0.2076393647782445
70 rep020 n387 5 0.1670540846631662
70 rep020 n388 5 0.08004270767353637
70 rep020 n389 6 0.1823215567939546
70 rep020 n39 6 0.10008345855698253
70 rep020 n390 6 0.13353139262452263
70 rep020 n391 7 0.15415067982725836
70 rep020 n392 7 0.40546510810816444
70 rep020 n393 8 0.007194368726049778
70 rep020 n394 8 0.007194368726049778
70 rep020 n395 9 0.3364722366212129
70 rep020 n396 9 0.15415067982725836
70 rep020 n397 9 0.2411620568168881
70 rep020 n398 9 0.2411620568168881
70 rep020 n399 8 0.11778303565638351
70 rep020 n4 3 0.2363887780642304
70 rep020 n40 6 0.3364722366212129
70 rep020 n400 8 0.1823215567939546
70 rep020 n401 9 0.06899287148695143
70 rep020 n402 9 0.5108256237659907
70 rep020 n403 9 0.13353139262452263
70 rep020 n404 9 0.13353139262452263
70 rep020 n405 7 0.5978370007556204
70 rep020 n406 7 0.16251892949777494
70 rep020 n407 8 0.1941560144409575
70 rep020 n408 8 0.2682639865946794
70 rep020 n409 9 0.262364264467491
70 rep020 n41 7 0.40546510810816444
70 rep020 n410 9 0.1670540846631662
70 rep020 n411 9 0.15415067982725836
70 rep020 n412 9 0.15415067982725836
70 rep020 n413 8 0.3184537311185346
70 rep020 n414 8 0.0953101798043249
70 rep020 n415 9 0.2231435513142097
70 rep020 n416 9 0.35667494393873245
70 rep020 n417 9 0.13353139262452263
70 rep020 n418 9 0.2876820724517809
70 rep020 n419 6 0.3184537311185346
70 rep020 n42 7 0.40546510810816444
70 rep020 n420 6 0.2578291093020998
70 rep020 n421 7 0.3483066942682157
70 rep020 n422 7 0.2682639865946794
70 rep020 n423 8 0.262364264467491
70 rep020 n424 8 0.3677247801253174
70 rep020 n425 9 0.40546510810816444
70 rep020 n426 9 0.11778303565638351
70 rep020 n427 9 0.2231435513142097
70 rep020 n428 9 0.2231435513142097
70 rep020 n429 8 0.1823215567939546
70 rep020 n43 8 0.35667494393873245
70 rep020 n430 8 0.1823215567939546
70 rep020 n431 9 0.10536051565782628
70 rep020 n432 9 0.007194368726049778
70 rep020 n433 9 0.10536051565782628
70 rep020 n434 9 0.2231435513142097
70 rep020 n435 7 0.2876820724517809
70 rep020 n436 7 0.06453852113757118
70 rep020 n437 8 0.06899287148695143
70 rep020 n438 8 0.2231435513142097
70 rep020 n439 9 0.08701137698962981
70 rep020 n44 8 0.6931471805599453
70 rep020 n440 9 0.2876820724517809
70 rep020 n441 9 0.15415067982725836
70 rep020 n442 9 0.2411620568168881
70 rep020 n443 8 0.2876820724517809
70 rep020 n444 8 0.08701137698962981
70 rep020 n445 9 0.2006706954621511
70 rep020 n446 9 0.3184537311185346
70 rep020 n447 9 0.007194368726049778
70 rep020 n448 9 0.40546510810816444
70 rep020 n449 5 0.19671029424605427
70 rep020 n45 9 0.007194368726049778
70 rep020 n450 5 0.2411620568168881
70 rep020 n451 6 0.2006706954621511
70 rep020 n452 6 0.5260930958967791
70 rep020 n453 7 0.1670540846631662
70 rep020 n454 7 0.007194368726049778
70 rep020 n455 8 0.08004270767353637
70 rep020 n456 8 0.1670540846631662
70 rep020 n457 9 0.3184537311185346
70 rep020 n458 9 0.3184537311185346
70 rep020 n459 9 0.2876820724517809
70 rep020 n46 9 0.007194368726049778
70 rep020 n460 9 0.08701137698962981
70 rep020 n461 8 0.3184537311185346
70 rep020 n462 8 0.3184537311185346
70 rep020 n463 9 0.007194368726049778
70 rep020 n464 9 0.2876820724517809
70 rep020 n465 9 0.2876820724517809
70 rep020 n466 9 0.13353139262452263
70 rep020 n467 7 0.05715841383994864
70 rep020 n468 7 0.25131442828090605
70 rep020 n469 8 0.2411620568168881
70 rep020 n47 9 0.007194368726049778
70 rep020 n470 8 0.5596157879354228
70 rep020 n471 9 0.007194368726049778
70 rep020 n472 9 0.6931471805599453
70 rep020 n473 9 0.007194368726049778
70 rep020 n474 9 0.3184537311185346
70 rep020 n475 8 0.12516314295400605
70 rep020 n476 8 0.060624621816434854
70 rep020 n477 9 0.2076393647782445
70 rep020 n478 9 0.2876820724517809
70 rep020 n479 9 0.2231435513142097
70 rep020 n48 9 0.15415067982725836
70 rep020 n480 9 0.1431008436406733
70 rep020 n481 6 0.4274440148269396
70 rep020 n482 6 0.04445176257083381
70 rep020 n483 7 0.0953101798043249
70 rep020 n484 7 0.2006706954621511
70 rep020 n485 8 0.1823215567939546
70 rep020 n486 8 0.1823215567939546
70 rep020 n487 9 0.3101549283038396
70 rep020 n488 9 0.6286086594223742
70 rep020 n489 9 0.3101549283038396
70 rep020 n49 8 0.007194368726049778
70 rep020 n490 9 0.2231435513142097
70 rep020 n491 8 0.16251892949777494
70 rep020 n492 8 0.10536051565782628
70 rep020 n493 9 0.325422400434628
70 rep020 n494 9 0.25131442828090605
70 rep020 n495 9 0.12516314295400605
70 rep020 n496 9 0.060624621816434854
70 rep020 n497 7 0.1431008436406733
70 rep020 n498 7 0.2231435513142097
70 rep020 n499 8 0.2876820724517809
70 rep020 n5 4 0.2231435513142097
70 rep020 n50 8 0.10536051565782628
70 rep020 n500 8 0.1823215567939546
70 rep020 n501 9 0.10536051565782628
70 rep020 n502 9 0.35667494393873245
70 rep020 n503 9 0.11778303565638351
70 rep020 n504 9 0.587786664902119
70 rep020 n505 8 0.08004270767353637
70 rep020 n506 8 0.007194368726049778
70 rep020 n507 9 0.48550781578170077
70 rep020 n508 9 0.262364264467491
70 rep020 n509 9 0.1823215567939546
70 rep020 n51 9 0.587786664902119
70 rep020 n510 9 0.40546510810816444
70 rep020 n52 9 0.11778303565638351
70 rep020 n53 9 0.35667494393873245
70 rep020 n54 9 0.10536051565782628
70 rep020 n55 7 0.3053816495511819
70 rep020 n56 7 0.5465437063680699
70 rep020 n57 8 0.0953101798043249
70 rep020 n58 8 0.0953101798043249
70 rep020 n59 9 0.5108256237659907
70 rep020 n6 4 0.1431008436406733
70 rep020 n60 9 0.10536051565782628
70 rep020 n61 9 0.5108256237659907
70 rep020 n62 9 0.10536051565782628
70 rep020 n63 8 0.3364722366212129
70 rep020 n64 8 0.2411620568168881
70 rep020 n65 9 0.007194368726049778
70 rep020 n66 9 0.2006706954621511
70 rep020 n67 9 0.007194368726049778
70 rep020 n68 9 0.2231435513142097
70 rep020 n69 5 0.13353139262452263
70 rep020 n7 5 0.21357410029805904
70 rep020 n70 5 0.13353139262452263
70 rep020 n71 6 0.15415067982725836
70 rep020 n72 6 0.2719337154836418
70 rep020 n73 7 0.2876820724517809
70 rep020 n74 7 0.06453852113757118
70 rep020 n75 8 0.1431008436406733
70 rep020 n76 8 0.2231435513142097
70 rep020 n77 9 0.1823215567939546
70 rep020 n78 9 0.08701137698962981
70 rep020 n79 9 0.48550781578170077
70 rep020 n8 5 0.1670540846631662
70 rep020 n80 9 0.1670540846631662
70 rep020 n81 8 0.40546510810816444
70 rep020 n82 8 0.1823215567939546
70 rep020 n83 9 0.35667494393873245
70 rep020 n84 9 0.007194368726049778
70 rep020 n85 9 0.2876820724517809
70 rep020 n86 9 0.13353139262452263
70 rep020 n87 7 0.49247648509779407
70 rep020 n88 7 0.325422400434628
70 rep020 n89 8 0.1670540846631662
70 rep020 n9 6 0.3184537311185346
70 rep020 n90 8 0.08004270767353637
70 rep020 n91 9 0.1823215567939546
70 rep020 n92 9 0.08701137698962981
70 rep020 n93 9 0.2006706954621511
70 rep020 n94 9 0.2006706954621511
70 rep020 n95 8 0.3184537311185346
70 rep020 n96 8 0.45198512374305727
70 rep020 n97 9 0.15415067982725836
70 rep020 n98 9 0.3364722366212129
70 rep020 n99 9 0.2876820724517809
90 rep001 n0 1 0.169076330043934
90 rep001 n1 2 0.21985947611301976
90 rep001 n10 6 0.037740327982847086
90 rep001 n100 9 0.11778303565638351
90 rep001 n101 6 0.30010459245033816
90 rep001 n102 6 0.30010459245033816
90 rep001 n103 7 0.2231435513142097
90 rep001 n104 7 0.2876820724517809
90 rep001 n105 8 0.40546510810816444
90 rep001 n106 8 0.3101549283038396
90 rep001 n107 9 0.78845736036427
90 rep001 n108 9 0.2006706954621511
90 rep001 n109 9 0.10536051565782628
90 rep001 n11 7 0.21357410029805904
90 rep001 n110 9 0.35667494393873245
90 rep001 n111 8 0.13353139262452263
90 rep001 n112 8 0.06453852113757118
90 rep001 n113 9 0.06899287148695143
90 rep001 n114 9 0.1431008436406733
90 rep001 n115 9 0.07410797215372185
90 rep001 n116 9 0.2411620568168881
90 rep001 n117 7 0.16251892949777494
90 rep001 n118 7 0.2231435513142097
90 rep001 n119 8 0.13353139262452263
90 rep001 n12 7 0.1670540846631662
90 rep001 n120 8 0.13353139262452263
90 rep001 n121 9 0.2411620568168881
90 rep001 n122 9 0.2411620568168881
90 rep001 n123 9 0.6931471805599453
90 rep001 n124 9 0.15415067982725836
90 rep001 n125 8 0.4353180712578455
90 rep001 n126 8 0.12516314295400605
90 rep001 n127 9 0.40546510810816444
90 rep001 n128 9 0.1431008436406733
90 rep001 n129 9 0.0953101798043249
90 rep001 n13 8 0.1466034741918754
90 rep001 n130 9 0.0953101798043249
90 rep001 n131 4 0.1431008436406733
90 rep001 n132 4 0.2803019651541584
90 rep001 n133 5 0.2682639865946794
90 rep001 n134 5 0.23052365861183238
90 rep001 n135 6 0.16034265007517937
90 rep001 n136 6 0.11778303565638351
90 rep001 n137 7 0.1823215567939546
90 rep001 n138 7 0.08701137698962981
90 rep001 n139 8 0.1466034741918754
90 rep001 n14 8 0.3184537311185346
90 rep001 n140 8 0.3184537311185346
90 rep001 n141 9 0.005586650299062594
90 rep001 n142 9 0.2076393647782445
90 rep001 n143 9 0.11122563511022437
90 rep001 n144 9 0.4595323293784402
90 rep001 n145 8 0.16251892949777494
90 rep001 n146 8 0.2231435513142097
90 rep001 n147 9 0.13353139262452263
90 rep001 n148 9 0.2876820724517809
90 rep001 n149 9 0.3483066942682157
90 rep001 n15 9 0.2076393647782445
90 rep001 n150 9 0.060624621816434854
90 rep001 n151 7 0.24512245803298496
90 rep001 n152 7 0.09097177820572676
90 rep001 n153 8 0.10008345855698253
90 rep001 n154 8 0.10008345855698253
90 rep001 n155 9 0.05406722127027582
90 rep001 n156 9 0.17185025692665928
90 rep001 n157 9 0.17185025692665928
90 rep001 n158 9 0.17185025692665928
90 rep001 n159 8 0.11778303565638351
90 rep001 n16 9 0.5753641449035618
90 rep001 n160 8 0.11778303565638351
90 rep001 n161 9 0.13353139262452263
90 rep001 n162 9 0.3746934494414107
90 rep001 n163 9 0.2076393647782445
90 rep001 n164 9 0.13353139262452263
90 rep001 n165 6 0.03922071315328127
90 rep001 n166 6 0.12260232209233239
90 rep001 n167 7 0.24512245803298496
90 rep001 n168 7 0.3629054936893685
90 rep001 n169 8 0.06453852113757118
90 rep001 n17 9 0.11122563511022437
90 rep001 n170 8 0.06453852113757118
90 rep001 n171 9 0.40546510810816444
90 rep001 n172 9 0.1431008436406733
90 rep001 n173 9 0.40546510810816444
90 rep001 n174 9 0.1431008436406733
90 rep001 n175 8 0.11778303565638351
90 rep001 n176 8 0.11778303565638351
90 rep001 n177 9 0.2076393647782445
90 rep001 n178 9 0.005586650299062594
90 rep001 n179 9 0.13353139262452263
90 rep001 n18 9 0.17185025692665928
90 rep001 n180 9 0.3746934494414107
90 rep001 n181 7 0.12783337150988489
90 rep001 n182 7 0.2231435513142097
90 rep001 n183 8 0.16251892949777494
90 rep001 n184 8 0.10536051565782628
90 rep001 n185 9 0.11778303565638351
90 rep001 n186 9 0.25131442828090605
90 rep001 n187 9 0.1941560144409575
90 rep001 n188 9 0.1941560144409575
90 rep001 n189 8 0.38299225225610584
90 rep001 n19 8 0.2113090936672069
90 rep001 n190 8 0.38299225225610584
90 rep001 n191 9 0.40546510810816444
90 rep001 n192 9 0.3101549283038396
90 rep001 n193 9 0.06899287148695143
90 rep001 n194 9 0.1431008436406733
90 rep001 n195 5 0.262364264467491
90 rep001 n196 5 0.2962658161431724
90 rep001 n197 6 0.322773392263051
90 rep001 n198 6 0.27625337662815824
90 rep001 n199 7 0.38299225225610584
90 rep001 n2 2 0.20359895524123955
90 rep001 n20 8 0.40546510810816444
90 rep001 n200 7 0.2006706954621511
90 rep001 n201 8 0.587786664902119
90 rep001 n202 8 0.25131442828090605
90 rep001 n203 9 0.15415067982725836
90 rep001 n204 9 0.15415067982725836
90 rep001 n205 9 0.2231435513142097
90 rep001 n206 9 0.2231435513142097
90 rep001 n207 8 0.2231435513142097
90 rep001 n208 8 0.3101549283038396
90 rep001 n209 9 0.0953101798043249
90 rep001 n21 9 0.2411620568168881
90 rep001 n210 9 0.2006706954621511
90 rep001 n211 9 0.1823215567939546
90 rep001 n212 9 0.08701137698962981
90 rep001 n213 7 0.40546510810816444
90 rep001 n214 7 0.048790164169432056
90 rep001 n215 8 0.16251892949777494
90 rep001 n216 8 0.10536051565782628
90 rep001 n217 9 0.25131442828090605
90 rep001 n218 9 0.40546510810816444
90 rep001 n219 9 0.1941560144409575
90 rep001 n22 9 0.2411620568168881
90 rep001 n220 9 0.12516314295400605
90 rep001 n221 8 0.2411620568168881
90 rep001 n222 8 0.07410797215372185
90 rep001 n223 9 0.6190392084062235
90 rep001 n224 9 0.262364264467491
90 rep001 n225 9 0.005586650299062594
90 rep001 n226 9 0.0953101798043249
90 rep001 n227 6 0.1823215567939546
90 rep001 n228 6 0.1823215567939546
90 rep001 n229 7 0.2231435513142097
90 rep001 n23 9 0.1941560144409575
90 rep001 n230 7 0.12783337150988489
90 rep001 n231 8 0.0953101798043249
90 rep001 n232 8 0.0953101798043249
90 rep001 n233 9 0.2876820724517809
90 rep001 n234 9 0.2231435513142097
90 rep001 n235 9 0.16251892949777494
90 rep001 n236 9 0.2231435513142097
90 rep001 n237 8 0.4307829160924542
90 rep001 n238 8 0.05129329438755058
90 rep001 n239 9 0.05406722127027582
90 rep001 n24 9 0.2682639865946794
90 rep001 n240 9 0.17185025692665928
90 rep001 n241 9 0.262364264467491
90 rep001 n242 9 0.48550781578170077
90 rep001 n243 7 0.1743533871447778
90 rep001 n244 7 0.08338160893905101
90 rep001 n245 8 0.19105523676270922
90 rep001 n246 8 0.13976194237515874
90 rep001 n247 9 0.10536051565782628
90 rep001 n248 9 0.10536051565782628
90 rep001 n249 9 0.11122563511022437
90 rep001 n25 7 0.13353139262452263
90 rep001 n250 9 0.3053816495511819
90 rep001 n251 8 0.40546510810816444
90 rep001 n252 8 0.15415067982725836
90 rep001 n253 9 0.325422400434628
90 rep001 n254 9 0.1823215567939546
90 rep001 n255 9 0.15415067982725836
90 rep001 n256 9 0.15415067982725836
90 rep001 n257 3 0.30421137440299145
90 rep001 n258 3 0.21905356606268464
90 rep001 n259 4 0.30830135965451655
90 rep001 n26 7 0.2876820724517809
90 rep001 n260 4 0.2029408439966903
90 rep001 n261 5 0.16251892949777494
90 rep001 n262 5 0.19237189264745613
90 rep001 n263 6 0.2776317365982795
90 rep001 n264 6 0.3184537311185346
90 rep001 n265 7 0.04255961441879589
90 rep001 n266 7 0.1823215567939546
90 rep001 n267 8 0.2231435513142097
90 rep001 n268 8 0.2876820724517809
90 rep001 n269 9 0.2231435513142097
90 rep001 n27 8 0.25131442828090605
90 rep001 n270 9 0.2231435513142097
90 rep001 n271 9 0.13353139262452263
90 rep001 n272 9 0.13353139262452263
90 rep001 n273 8 0.19105523676270922
90 rep001 n274 8 0.24512245803298496
90 rep001 n275 9 0.40546510810816444
90 rep001 n276 9 0.1823215567939546
90 rep001 n277 9 0.17185025692665928
90 rep001 n278 9 0.05406722127027582
90 rep001 n279 7 0.3285040669720361
90 rep001 n28 8 0.1823215567939546
90 rep001 n280 7 0.12783337150988489
90 rep001 n281 8 0.0953101798043249
90 rep001 n282 8 0.2578291093020998
90 rep001 n283 9 0.005586650299062594
90 rep001 n284 9 0.2682639865946794
90 rep001 n285 9 0.10536051565782628
90 rep001 n286 9 0.2876820724517809
90 rep001 n287 8 0.005586650299062594
90 rep001 n288 8 0.25131442828090605
90 rep001 n289 9 0.07410797215372185
90 rep001 n29 9 0.40546510810816444
90 rep001 n290 9 0.15415067982725836
90 rep001 n291 9 0.1823215567939546
90 rep001 n292 9 0.1823215567939546
90 rep001 n293 6 0.12516314295400605
90 rep001 n294 6 0.1590646946296874
90 rep001 n295 7 0.2318016140573243
90 rep001 n296 7 0.07145896398214498
90 rep001 n297 8 0.16034265007517937
90 rep001 n298 8 0.11778303565638351
90 rep001 n299 9 0.3448404862917295
90 rep001 n3 3 0.32047189527477177
90 rep001 n30 9 0.1431008436406733
90 rep001 n300 9 0.1823215567939546
90 rep001 n301 9 0.24512245803298496
90 rep001 n302 9 0.24512245803298496
90 rep001 n303 8 0.3629054936893685
90 rep001 n304 8 0.24512245803298496
90 rep001 n305 9 0.25131442828090605
90 rep001 n306 9 0.11778303565638351
90 rep001 n307 9 0.2876820724517809
90 rep001 n308 9 0.13353139262452263
90 rep001 n309 7 0.3101549283038396
90 rep001 n31 9 0.07410797215372185
90 rep001 n310 7 0.1431008436406733
90 rep001 n311 8 0.1670540846631662
90 rep001 n312 8 0.12260232209233239
90 rep001 n313 9 0.19105523676270922
90 rep001 n314 9 0.13976194237515874
90 rep001 n315 9 0.1466034741918754
90 rep001 n316 9 0.38299225225610584
90 rep001 n317 8 0.2006706954621511
90 rep001 n318 8 0.2006706954621511
90 rep001 n319 9 0.11778303565638351
90 rep001 n32 9 0.3364722366212129
90 rep001 n320 9 0.05715841383994864
90 rep001 n321 9 0.005586650299062594
90 rep001 n322 9 0.1823215567939546
90 rep001 n323 5 0.25131442828090605
90 rep001 n324 5 0.2876820724517809
90 rep001 n325 6 0.11778303565638351
90 rep001 n326 6 0.3513978868378886
90 rep001 n327 7 0.2363887780642304
90 rep001 n328 7 0.005586650299062594
90 rep001 n329 8 0.3794896217049037
90 rep001 n33 8 0.15415067982725836
90 rep001 n330 8 0.2363887780642304
90 rep001 n331 9 0.3101549283038396
90 rep001 n332 9 0.06899287148695143
90 rep001 n333 9 0.005586650299062594
90 rep001 n334 9 0.3677247801253174
90 rep001 n335 8 0.2231435513142097
90 rep001 n336 8 0.3101549283038396
90 rep001 n337 9 0.3184537311185346
90 rep001 n338 9 0.45198512374305727
90 rep001 n339 9 0.08701137698962981
90 rep001 n34 8 0.10008345855698253
90 rep001 n340 9 0.2876820724517809
90 rep001 n341 7 0.2336148511815052
90 rep001 n342 7 0.2876820724517809
90 rep001 n343 8 0.25131442828090605
90 rep001 n344 8 0.40546510810816444
90 rep001 n345 9 0.2876820724517809
90 rep001 n346 9 0.40546510810816444
90 rep001 n347 9 0.4418327522790392
90 rep001 n348 9 0.15415067982725836
90 rep001 n349 8 0.3053816495511819
90 rep001 n35 9 0.2363887780642304
90 rep001 n350 8 0.2363887780642304
90 rep001 n351 9 0.1431008436406733
90 rep001 n352 9 0.3101549283038396
90 rep001 n353 9 0.4418327522790392
90 rep001 n354 9 0.2411620568168881
90 rep001 n355 6 0.2411620568168881
90 rep001 n356 6 0.15415067982725836
90 rep001 n357 7 0.40546510810816444
90 rep001 n358 7 0.13353139262452263
90 rep001 n359 8 0.2719337154836418
90 rep001 n36 9 0.2363887780642304
90 rep001 n360 8 0.15415067982725836
90 rep001 n361 9 0.1823215567939546
90 rep001 n362 9 0.25131442828090605
90 rep001 n363 9 0.3746934494414107
90 rep001 n364 9 0.2876820724517809
90 rep001 n365 8 0.2876820724517809
90 rep001 n366 8 0.13353139262452263
90 rep001 n367 9 0.07410797215372185
90 rep001 n368 9 0.2411620568168881
90 rep001 n369 9 0.08701137698962981
90 rep001 n37 9 0.1823215567939546
90 rep001 n370 9 0.08701137698962981
90 rep001 n371 7 0.1466034741918754
90 rep001 n372 7 0.3184537311185346
90 rep001 n373 8 0.13353139262452263
90 rep001 n374 8 0.2876820724517809
90 rep001 n375 9 0.08701137698962981
90 rep001 n376 9 0.1823215567939546
90 rep001 n377 9 0.15415067982725836
90 rep001 n378 9 0.2411620568168881
90 rep001 n379 8 0.3794896217049037
